index,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
3908,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
3909,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
3910,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
3911,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1
3912,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1
3913,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0
3914,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
3915,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
3916,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
3917,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
3918,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
3919,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1
3920,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
3921,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
3922,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0
3923,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1
3924,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
3925,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
3926,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0
3927,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
3928,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
3929,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0
3930,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1
3931,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
3932,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
3933,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1
3934,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0
3935,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
3936,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1
3937,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
3938,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0
3939,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
3940,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
3941,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
3942,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
3943,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
3944,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
3945,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
3946,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1
3947,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
3948,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
3949,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
3950,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
3951,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3952,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
3953,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
3954,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
3955,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0
3956,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
3957,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1
3958,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1
3959,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
3960,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1
3961,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0
3962,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1
3963,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
3964,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
3965,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
3966,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1
3967,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
3968,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
3969,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
3970,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
3971,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
3972,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
3973,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1
3974,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0
3975,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3976,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
3977,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0
3978,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
3979,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1
3980,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
3981,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
3982,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0
3983,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
3984,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
3985,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
3986,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3987,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0
3988,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0
3989,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
3990,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0
3991,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
3992,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
3993,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
3994,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
3995,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0
3996,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
3997,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
3998,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1
3999,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1
4000,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
4001,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4002,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
4003,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1
4004,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1
4005,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
4006,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
4007,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
4008,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
4009,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1
4010,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
4011,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
4012,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4013,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1
4014,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
4015,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
4016,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1
4017,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
4018,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
4019,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
4020,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
4021,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1
4022,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1
4023,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4024,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4025,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1
4026,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
4027,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1
4028,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
4029,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
4030,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4031,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1
4032,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1
4033,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1
4034,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
4035,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4036,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
4037,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
4038,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
4039,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
4040,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1
4041,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1
4042,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1
4043,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1
4044,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
4045,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
4046,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
4047,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
4048,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
4049,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
4050,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
4051,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4052,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
4053,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
4054,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4055,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
4056,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1
4057,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1
4058,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
4059,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1
4060,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
4061,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1
4062,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1
4063,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
4064,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
4065,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1
4066,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
4067,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
4068,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
4069,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
4070,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1
4071,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
4072,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
4073,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
4074,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1
4075,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
4076,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
4077,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4078,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
4079,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
4080,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
4081,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1
4082,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4083,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
4084,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
4085,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
4086,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
4087,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0
4088,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
4089,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
4090,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
4091,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0
4092,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
4093,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
4094,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
4095,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
4096,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
4097,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
4098,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
4099,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1
4100,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
4101,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
4102,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
4103,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
4104,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
4105,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
4106,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1
4107,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1
4108,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
4109,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1
4110,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
4111,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
4112,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
4113,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
4114,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
4115,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0
4116,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
4117,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
4118,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
4119,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
4120,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
4121,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
4122,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1
4123,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
4124,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0
4125,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
4126,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0
4127,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0
4128,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
4129,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1
4130,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
4131,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0
4132,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
4133,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
4134,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1
4135,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1
4136,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
4137,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
4138,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
4139,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
4140,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
4141,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
4142,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
4143,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1
4144,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
4145,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1
4146,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
4147,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
4148,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
4149,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
4150,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
4151,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1
4152,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
4153,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0
4154,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1
4155,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
4156,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
4157,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
4158,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1
4159,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
4160,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
4161,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
4162,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
4163,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1
4164,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4165,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1
4166,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
4167,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0
4168,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
4169,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
4170,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1
4171,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
4172,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0
4173,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
4174,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
4175,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
4176,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
4177,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0
4178,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
4179,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
4180,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
4181,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
4182,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1
4183,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0
4184,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
4185,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
4186,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
4187,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
4188,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
4189,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
4190,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4191,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
4192,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
4193,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
4194,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1
4195,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
4196,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
4197,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
4198,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1
4199,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
4200,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
4201,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
4202,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
4203,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
4204,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
4205,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1
4206,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1
4207,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
4208,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1
4209,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
4210,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
4211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4212,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
4213,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
4214,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1
4215,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1
4216,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
4217,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
4218,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
4219,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4220,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4222,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
4223,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
4224,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
4225,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
4226,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
4227,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4229,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0
4230,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
4231,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
4232,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
4233,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
4234,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1
4235,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1
4236,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
4238,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
4239,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1
4240,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
4241,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
4242,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4243,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4244,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4245,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
4246,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1
4247,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
4248,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1
4249,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
4250,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
4251,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0
4252,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
4253,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
4254,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4255,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4256,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
4257,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
4258,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
4259,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
4260,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
4261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
4262,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4263,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
4264,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
4265,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
4266,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4267,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
4268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4269,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
4270,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4271,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
4272,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
4273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4276,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
4277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4282,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4284,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4285,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
4286,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
4287,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
4288,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
4289,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
4290,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
4291,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4292,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
4293,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4294,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4296,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
4297,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4298,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4300,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
4301,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4302,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
4303,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4304,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
4305,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
